image,label
"[[[0.92414966 0.92414966 0.92414966]
  [0.92120848 0.92120848 0.92120848]
  [0.93841537 0.93841537 0.93841537]
  ...
  [0.94215686 0.94215686 0.94215686]
  [0.9459984  0.9459984  0.9459984 ]
  [0.91428571 0.91428571 0.91428571]]

 [[0.91956783 0.91956783 0.91956783]
  [0.92304922 0.92304922 0.92304922]
  [0.92356943 0.92356943 0.92356943]
  ...
  [0.93035214 0.93035214 0.93035214]
  [0.9185074  0.9185074  0.9185074 ]
  [0.89279712 0.89279712 0.89279712]]

 [[0.92020808 0.92020808 0.92020808]
  [0.93711485 0.93711485 0.93711485]
  [0.91698679 0.91698679 0.91698679]
  ...
  [0.91244498 0.91244498 0.91244498]
  [0.88465386 0.88465386 0.88465386]
  [0.89591837 0.89591837 0.89591837]]

 ...

 [[0.93451381 0.93451381 0.93451381]
  [0.92877151 0.92877151 0.92877151]
  [0.92190876 0.92190876 0.92190876]
  ...
  [0.92529012 0.92529012 0.92529012]
  [0.91032413 0.91032413 0.91032413]
  [0.91518607 0.91518607 0.91518607]]

 [[0.93339336 0.93339336 0.93339336]
  [0.93357343 0.93357343 0.93357343]
  [0.93007203 0.93007203 0.93007203]
  ...
  [0.93355342 0.93355342 0.93355342]
  [0.91008403 0.91008403 0.91008403]
  [0.92032813 0.92032813 0.92032813]]

 [[0.94633854 0.94633854 0.94633854]
  [0.93313325 0.93313325 0.93313325]
  [0.95760304 0.95760304 0.95760304]
  ...
  [0.93561425 0.93561425 0.93561425]
  [0.93907563 0.93907563 0.93907563]
  [0.93631453 0.93631453 0.93631453]]]",healthy
"[[[0.96510604 0.96510604 0.96510604]
  [0.95952381 0.95952381 0.95952381]
  [0.93083233 0.93083233 0.93083233]
  ...
  [0.95832333 0.95832333 0.95832333]
  [0.96034414 0.96034414 0.96034414]
  [0.96762705 0.96762705 0.96762705]]

 [[0.95862345 0.95862345 0.95862345]
  [0.93541417 0.93541417 0.93541417]
  [0.9295118  0.9295118  0.9295118 ]
  ...
  [0.94347739 0.94347739 0.94347739]
  [0.93269308 0.93269308 0.93269308]
  [0.95880352 0.95880352 0.95880352]]

 [[0.94273709 0.94273709 0.94273709]
  [0.91154462 0.91154462 0.91154462]
  [0.91076431 0.91076431 0.91076431]
  ...
  [0.94753902 0.94753902 0.94753902]
  [0.9610044  0.9610044  0.9610044 ]
  [0.95318127 0.95318127 0.95318127]]

 ...

 [[0.94997999 0.94997999 0.94997999]
  [0.94217687 0.94217687 0.94217687]
  [0.9535014  0.9535014  0.9535014 ]
  ...
  [0.95032013 0.95032013 0.95032013]
  [0.94047619 0.94047619 0.94047619]
  [0.95514206 0.95514206 0.95514206]]

 [[0.94597839 0.94597839 0.94597839]
  [0.94135654 0.94135654 0.94135654]
  [0.93595438 0.93595438 0.93595438]
  ...
  [0.95266106 0.95266106 0.95266106]
  [0.94571829 0.94571829 0.94571829]
  [0.96054422 0.96054422 0.96054422]]

 [[0.94013605 0.94013605 0.94013605]
  [0.92727091 0.92727091 0.92727091]
  [0.92959184 0.92959184 0.92959184]
  ...
  [0.96138455 0.96138455 0.96138455]
  [0.95410164 0.95410164 0.95410164]
  [0.96696679 0.96696679 0.96696679]]]",healthy
"[[[0.94253701 0.94253701 0.94253701]
  [0.94005602 0.94005602 0.94005602]
  [0.94421769 0.94421769 0.94421769]
  ...
  [0.93711485 0.93711485 0.93711485]
  [0.95170068 0.95170068 0.95170068]
  [0.9585034  0.9585034  0.9585034 ]]

 [[0.9592437  0.9592437  0.9592437 ]
  [0.95618247 0.95618247 0.95618247]
  [0.95368147 0.95368147 0.95368147]
  ...
  [0.93923569 0.93923569 0.93923569]
  [0.92805122 0.92805122 0.92805122]
  [0.93177271 0.93177271 0.93177271]]

 [[0.93669468 0.93669468 0.93669468]
  [0.95420168 0.95420168 0.95420168]
  [0.95368147 0.95368147 0.95368147]
  ...
  [0.94163665 0.94163665 0.94163665]
  [0.93327331 0.93327331 0.93327331]
  [0.94133653 0.94133653 0.94133653]]

 ...

 [[0.95318127 0.95318127 0.95318127]
  [0.91726691 0.91726691 0.91726691]
  [0.92911164 0.92911164 0.92911164]
  ...
  [0.92418968 0.92418968 0.92418968]
  [0.93077231 0.93077231 0.93077231]
  [0.93767507 0.93767507 0.93767507]]

 [[0.96564626 0.96564626 0.96564626]
  [0.92322929 0.92322929 0.92322929]
  [0.9290116  0.9290116  0.9290116 ]
  ...
  [0.94051621 0.94051621 0.94051621]
  [0.91668667 0.91668667 0.91668667]
  [0.95020008 0.95020008 0.95020008]]

 [[0.97388956 0.97388956 0.97388956]
  [0.94029612 0.94029612 0.94029612]
  [0.92665066 0.92665066 0.92665066]
  ...
  [0.94719888 0.94719888 0.94719888]
  [0.92723089 0.92723089 0.92723089]
  [0.9477591  0.9477591  0.9477591 ]]]",healthy
"[[[0.94093637 0.94093637 0.94093637]
  [0.929992   0.929992   0.929992  ]
  [0.90656263 0.90656263 0.90656263]
  ...
  [0.87266907 0.87266907 0.87266907]
  [0.89111645 0.89111645 0.89111645]
  [0.93179272 0.93179272 0.93179272]]

 [[0.93823529 0.93823529 0.93823529]
  [0.92589036 0.92589036 0.92589036]
  [0.89445778 0.89445778 0.89445778]
  ...
  [0.89583834 0.89583834 0.89583834]
  [0.89311725 0.89311725 0.89311725]
  [0.93693477 0.93693477 0.93693477]]

 [[0.94547819 0.94547819 0.94547819]
  [0.92905162 0.92905162 0.92905162]
  [0.93471389 0.93471389 0.93471389]
  ...
  [0.9265106  0.9265106  0.9265106 ]
  [0.92819128 0.92819128 0.92819128]
  [0.92971188 0.92971188 0.92971188]]

 ...

 [[0.95966387 0.95966387 0.95966387]
  [0.91502601 0.91502601 0.91502601]
  [0.93863545 0.93863545 0.93863545]
  ...
  [0.93209284 0.93209284 0.93209284]
  [0.92284914 0.92284914 0.92284914]
  [0.92494998 0.92494998 0.92494998]]

 [[0.9560024  0.9560024  0.9560024 ]
  [0.92386955 0.92386955 0.92386955]
  [0.93067227 0.93067227 0.93067227]
  ...
  [0.9245098  0.9245098  0.9245098 ]
  [0.91890756 0.91890756 0.91890756]
  [0.9220088  0.9220088  0.9220088 ]]

 [[0.9452581  0.9452581  0.9452581 ]
  [0.93641457 0.93641457 0.93641457]
  [0.94171669 0.94171669 0.94171669]
  ...
  [0.93041216 0.93041216 0.93041216]
  [0.93929572 0.93929572 0.93929572]
  [0.94001601 0.94001601 0.94001601]]]",healthy
"[[[0.95956383 0.95956383 0.95956383]
  [0.95958383 0.95958383 0.95958383]
  [0.96162465 0.96162465 0.96162465]
  ...
  [0.91444578 0.91444578 0.91444578]
  [0.95082033 0.95082033 0.95082033]
  [0.94219688 0.94219688 0.94219688]]

 [[0.9467387  0.9467387  0.9467387 ]
  [0.97563025 0.97563025 0.97563025]
  [0.95660264 0.95660264 0.95660264]
  ...
  [0.94601841 0.94601841 0.94601841]
  [0.94061625 0.94061625 0.94061625]
  [0.93407363 0.93407363 0.93407363]]

 [[0.94633854 0.94633854 0.94633854]
  [0.95966387 0.95966387 0.95966387]
  [0.9462385  0.9462385  0.9462385 ]
  ...
  [0.94043617 0.94043617 0.94043617]
  [0.93573429 0.93573429 0.93573429]
  [0.93021208 0.93021208 0.93021208]]

 ...

 [[0.96318527 0.96318527 0.96318527]
  [0.94929972 0.94929972 0.94929972]
  [0.94261705 0.94261705 0.94261705]
  ...
  [0.9347539  0.9347539  0.9347539 ]
  [0.96206483 0.96206483 0.96206483]
  [0.94387755 0.94387755 0.94387755]]

 [[0.95746299 0.95746299 0.95746299]
  [0.96286515 0.96286515 0.96286515]
  [0.95066026 0.95066026 0.95066026]
  ...
  [0.95642257 0.95642257 0.95642257]
  [0.94363745 0.94363745 0.94363745]
  [0.91972789 0.91972789 0.91972789]]

 [[0.94365746 0.94365746 0.94365746]
  [0.95966387 0.95966387 0.95966387]
  [0.94909964 0.94909964 0.94909964]
  ...
  [0.95920368 0.95920368 0.95920368]
  [0.93983593 0.93983593 0.93983593]
  [0.90808323 0.90808323 0.90808323]]]",healthy
"[[[0.92995198 0.92995198 0.92995198]
  [0.94333733 0.94333733 0.94333733]
  [0.93231293 0.93231293 0.93231293]
  ...
  [0.92513005 0.92513005 0.92513005]
  [0.93659464 0.93659464 0.93659464]
  [0.95434174 0.95434174 0.95434174]]

 [[0.92110844 0.92110844 0.92110844]
  [0.93483393 0.93483393 0.93483393]
  [0.92913165 0.92913165 0.92913165]
  ...
  [0.92308924 0.92308924 0.92308924]
  [0.92180872 0.92180872 0.92180872]
  [0.93145258 0.93145258 0.93145258]]

 [[0.92989196 0.92989196 0.92989196]
  [0.93577431 0.93577431 0.93577431]
  [0.9277511  0.9277511  0.9277511 ]
  ...
  [0.92166867 0.92166867 0.92166867]
  [0.92967187 0.92967187 0.92967187]
  [0.91228491 0.91228491 0.91228491]]

 ...

 [[0.94053621 0.94053621 0.94053621]
  [0.92803121 0.92803121 0.92803121]
  [0.92945178 0.92945178 0.92945178]
  ...
  [0.91916767 0.91916767 0.91916767]
  [0.93367347 0.93367347 0.93367347]
  [0.91534614 0.91534614 0.91534614]]

 [[0.92711084 0.92711084 0.92711084]
  [0.91786715 0.91786715 0.91786715]
  [0.93529412 0.93529412 0.93529412]
  ...
  [0.91534614 0.91534614 0.91534614]
  [0.90618247 0.90618247 0.90618247]
  [0.92340936 0.92340936 0.92340936]]

 [[0.93713485 0.93713485 0.93713485]
  [0.94361745 0.94361745 0.94361745]
  [0.93885554 0.93885554 0.93885554]
  ...
  [0.92432973 0.92432973 0.92432973]
  [0.92164866 0.92164866 0.92164866]
  [0.93209284 0.93209284 0.93209284]]]",healthy
"[[[0.96926771 0.96926771 0.96926771]
  [0.94301721 0.94301721 0.94301721]
  [0.94051621 0.94051621 0.94051621]
  ...
  [0.92613045 0.92613045 0.92613045]
  [0.92789116 0.92789116 0.92789116]
  [0.92278912 0.92278912 0.92278912]]

 [[0.9467587  0.9467587  0.9467587 ]
  [0.9394958  0.9394958  0.9394958 ]
  [0.92907163 0.92907163 0.92907163]
  ...
  [0.8987395  0.8987395  0.8987395 ]
  [0.90432173 0.90432173 0.90432173]
  [0.92863145 0.92863145 0.92863145]]

 [[0.93127251 0.93127251 0.93127251]
  [0.94785914 0.94785914 0.94785914]
  [0.92743097 0.92743097 0.92743097]
  ...
  [0.9280112  0.9280112  0.9280112 ]
  [0.91928772 0.91928772 0.91928772]
  [0.93213285 0.93213285 0.93213285]]

 ...

 [[0.92653061 0.92653061 0.92653061]
  [0.9135054  0.9135054  0.9135054 ]
  [0.93237295 0.93237295 0.93237295]
  ...
  [0.91678671 0.91678671 0.91678671]
  [0.92527011 0.92527011 0.92527011]
  [0.92420968 0.92420968 0.92420968]]

 [[0.91542617 0.91542617 0.91542617]
  [0.92134854 0.92134854 0.92134854]
  [0.91610644 0.91610644 0.91610644]
  ...
  [0.90696279 0.90696279 0.90696279]
  [0.92987195 0.92987195 0.92987195]
  [0.9269908  0.9269908  0.9269908 ]]

 [[0.92184874 0.92184874 0.92184874]
  [0.93311325 0.93311325 0.93311325]
  [0.91960784 0.91960784 0.91960784]
  ...
  [0.93411365 0.93411365 0.93411365]
  [0.94203681 0.94203681 0.94203681]
  [0.92320928 0.92320928 0.92320928]]]",healthy
"[[[0.92711084 0.92711084 0.92711084]
  [0.92711084 0.92711084 0.92711084]
  [0.92587035 0.92587035 0.92587035]
  ...
  [0.90536214 0.90536214 0.90536214]
  [0.90732293 0.90732293 0.90732293]
  [0.90684274 0.90684274 0.90684274]]

 [[0.90894358 0.90894358 0.90894358]
  [0.93071228 0.93071228 0.93071228]
  [0.93187275 0.93187275 0.93187275]
  ...
  [0.9027411  0.9027411  0.9027411 ]
  [0.88863545 0.88863545 0.88863545]
  [0.91496599 0.91496599 0.91496599]]

 [[0.9392557  0.9392557  0.9392557 ]
  [0.91392557 0.91392557 0.91392557]
  [0.92320928 0.92320928 0.92320928]
  ...
  [0.91932773 0.91932773 0.91932773]
  [0.89971989 0.89971989 0.89971989]
  [0.91762705 0.91762705 0.91762705]]

 ...

 [[0.91736695 0.91736695 0.91736695]
  [0.91282513 0.91282513 0.91282513]
  [0.91212485 0.91212485 0.91212485]
  ...
  [0.89657863 0.89657863 0.89657863]
  [0.90392157 0.90392157 0.90392157]
  [0.9080032  0.9080032  0.9080032 ]]

 [[0.93541417 0.93541417 0.93541417]
  [0.92472989 0.92472989 0.92472989]
  [0.92178872 0.92178872 0.92178872]
  ...
  [0.88833533 0.88833533 0.88833533]
  [0.88957583 0.88957583 0.88957583]
  [0.91796719 0.91796719 0.91796719]]

 [[0.89247699 0.89247699 0.89247699]
  [0.9220088  0.9220088  0.9220088 ]
  [0.92306923 0.92306923 0.92306923]
  ...
  [0.9007403  0.9007403  0.9007403 ]
  [0.877511   0.877511   0.877511  ]
  [0.9115046  0.9115046  0.9115046 ]]]",healthy
"[[[0.95012005 0.95012005 0.95012005]
  [0.95468187 0.95468187 0.95468187]
  [0.9472589  0.9472589  0.9472589 ]
  ...
  [0.94077631 0.94077631 0.94077631]
  [0.96090436 0.96090436 0.96090436]
  [0.95678271 0.95678271 0.95678271]]

 [[0.95744298 0.95744298 0.95744298]
  [0.95184074 0.95184074 0.95184074]
  [0.9515006  0.9515006  0.9515006 ]
  ...
  [0.93959584 0.93959584 0.93959584]
  [0.93907563 0.93907563 0.93907563]
  [0.95190076 0.95190076 0.95190076]]

 [[0.94593838 0.94593838 0.94593838]
  [0.93111244 0.93111244 0.93111244]
  [0.93031212 0.93031212 0.93031212]
  ...
  [0.94763906 0.94763906 0.94763906]
  [0.94257703 0.94257703 0.94257703]
  [0.96326531 0.96326531 0.96326531]]

 ...

 [[0.94733894 0.94733894 0.94733894]
  [0.9247499  0.9247499  0.9247499 ]
  [0.95194078 0.95194078 0.95194078]
  ...
  [0.95094038 0.95094038 0.95094038]
  [0.93509404 0.93509404 0.93509404]
  [0.9347539  0.9347539  0.9347539 ]]

 [[0.95918367 0.95918367 0.95918367]
  [0.9542617  0.9542617  0.9542617 ]
  [0.95340136 0.95340136 0.95340136]
  ...
  [0.93605442 0.93605442 0.93605442]
  [0.9285114  0.9285114  0.9285114 ]
  [0.93465386 0.93465386 0.93465386]]

 [[0.95092037 0.95092037 0.95092037]
  [0.96256503 0.96256503 0.96256503]
  [0.96616647 0.96616647 0.96616647]
  ...
  [0.93195278 0.93195278 0.93195278]
  [0.93555422 0.93555422 0.93555422]
  [0.93377351 0.93377351 0.93377351]]]",healthy
"[[[0.95548219 0.95548219 0.95548219]
  [0.94565826 0.94565826 0.94565826]
  [0.93913565 0.93913565 0.93913565]
  ...
  [0.91918768 0.91918768 0.91918768]
  [0.932493   0.932493   0.932493  ]
  [0.93383353 0.93383353 0.93383353]]

 [[0.94677871 0.94677871 0.94677871]
  [0.94069628 0.94069628 0.94069628]
  [0.93959584 0.93959584 0.93959584]
  ...
  [0.91638655 0.91638655 0.91638655]
  [0.91740696 0.91740696 0.91740696]
  [0.93291317 0.93291317 0.93291317]]

 [[0.94911965 0.94911965 0.94911965]
  [0.9447579  0.9447579  0.9447579 ]
  [0.94919968 0.94919968 0.94919968]
  ...
  [0.90044018 0.90044018 0.90044018]
  [0.8854942  0.8854942  0.8854942 ]
  [0.9187475  0.9187475  0.9187475 ]]

 ...

 [[0.95068027 0.95068027 0.95068027]
  [0.9327531  0.9327531  0.9327531 ]
  [0.94293717 0.94293717 0.94293717]
  ...
  [0.94747899 0.94747899 0.94747899]
  [0.95120048 0.95120048 0.95120048]
  [0.9442377  0.9442377  0.9442377 ]]

 [[0.9567427  0.9567427  0.9567427 ]
  [0.9487395  0.9487395  0.9487395 ]
  [0.94061625 0.94061625 0.94061625]
  ...
  [0.91922769 0.91922769 0.91922769]
  [0.94427771 0.94427771 0.94427771]
  [0.94835934 0.94835934 0.94835934]]

 [[0.95580232 0.95580232 0.95580232]
  [0.94311725 0.94311725 0.94311725]
  [0.95290116 0.95290116 0.95290116]
  ...
  [0.90096038 0.90096038 0.90096038]
  [0.91590636 0.91590636 0.91590636]
  [0.94381753 0.94381753 0.94381753]]]",healthy
"[[[0.95292117 0.95292117 0.95292117]
  [0.94985994 0.94985994 0.94985994]
  [0.9487395  0.9487395  0.9487395 ]
  ...
  [0.92733093 0.92733093 0.92733093]
  [0.934994   0.934994   0.934994  ]
  [0.93983593 0.93983593 0.93983593]]

 [[0.95540216 0.95540216 0.95540216]
  [0.94763906 0.94763906 0.94763906]
  [0.94483794 0.94483794 0.94483794]
  ...
  [0.90052021 0.90052021 0.90052021]
  [0.91748699 0.91748699 0.91748699]
  [0.92052821 0.92052821 0.92052821]]

 [[0.95770308 0.95770308 0.95770308]
  [0.94479792 0.94479792 0.94479792]
  [0.93573429 0.93573429 0.93573429]
  ...
  [0.89789916 0.89789916 0.89789916]
  [0.87394958 0.87394958 0.87394958]
  [0.91148459 0.91148459 0.91148459]]

 ...

 [[0.95744298 0.95744298 0.95744298]
  [0.93453381 0.93453381 0.93453381]
  [0.92088836 0.92088836 0.92088836]
  ...
  [0.9180072  0.9180072  0.9180072 ]
  [0.9264906  0.9264906  0.9264906 ]
  [0.92470988 0.92470988 0.92470988]]

 [[0.95922369 0.95922369 0.95922369]
  [0.92747099 0.92747099 0.92747099]
  [0.91678671 0.91678671 0.91678671]
  ...
  [0.8867547  0.8867547  0.8867547 ]
  [0.90848339 0.90848339 0.90848339]
  [0.92967187 0.92967187 0.92967187]]

 [[0.94915966 0.94915966 0.94915966]
  [0.94083633 0.94083633 0.94083633]
  [0.9404962  0.9404962  0.9404962 ]
  ...
  [0.8882553  0.8882553  0.8882553 ]
  [0.89111645 0.89111645 0.89111645]
  [0.91682673 0.91682673 0.91682673]]]",healthy
"[[[0.92963185 0.92963185 0.92963185]
  [0.93053221 0.93053221 0.93053221]
  [0.94209684 0.94209684 0.94209684]
  ...
  [0.92482993 0.92482993 0.92482993]
  [0.91786715 0.91786715 0.91786715]
  [0.90356142 0.90356142 0.90356142]]

 [[0.9309924  0.9309924  0.9309924 ]
  [0.92390956 0.92390956 0.92390956]
  [0.93131253 0.93131253 0.93131253]
  ...
  [0.91422569 0.91422569 0.91422569]
  [0.91298519 0.91298519 0.91298519]
  [0.91160464 0.91160464 0.91160464]]

 [[0.92559024 0.92559024 0.92559024]
  [0.92683073 0.92683073 0.92683073]
  [0.92420968 0.92420968 0.92420968]
  ...
  [0.91966787 0.91966787 0.91966787]
  [0.92685074 0.92685074 0.92685074]
  [0.91840736 0.91840736 0.91840736]]

 ...

 [[0.91316527 0.91316527 0.91316527]
  [0.92044818 0.92044818 0.92044818]
  [0.92234894 0.92234894 0.92234894]
  ...
  [0.91192477 0.91192477 0.91192477]
  [0.9140056  0.9140056  0.9140056 ]
  [0.91718687 0.91718687 0.91718687]]

 [[0.9167467  0.9167467  0.9167467 ]
  [0.92689076 0.92689076 0.92689076]
  [0.92499    0.92499    0.92499   ]
  ...
  [0.91482593 0.91482593 0.91482593]
  [0.91196479 0.91196479 0.91196479]
  [0.91512605 0.91512605 0.91512605]]

 [[0.93253301 0.93253301 0.93253301]
  [0.93669468 0.93669468 0.93669468]
  [0.929992   0.929992   0.929992  ]
  ...
  [0.9055022  0.9055022  0.9055022 ]
  [0.90544218 0.90544218 0.90544218]
  [0.91994798 0.91994798 0.91994798]]]",healthy
"[[[0.96594638 0.96594638 0.96594638]
  [0.93089236 0.93089236 0.93089236]
  [0.96856743 0.96856743 0.96856743]
  ...
  [0.95830332 0.95830332 0.95830332]
  [0.94191677 0.94191677 0.94191677]
  [0.93417367 0.93417367 0.93417367]]

 [[0.93063225 0.93063225 0.93063225]
  [0.95480192 0.95480192 0.95480192]
  [0.9582433  0.9582433  0.9582433 ]
  ...
  [0.93187275 0.93187275 0.93187275]
  [0.94797919 0.94797919 0.94797919]
  [0.90520208 0.90520208 0.90520208]]

 [[0.94779912 0.94779912 0.94779912]
  [0.96034414 0.96034414 0.96034414]
  [0.95230092 0.95230092 0.95230092]
  ...
  [0.92296919 0.92296919 0.92296919]
  [0.96042417 0.96042417 0.96042417]
  [0.9464986  0.9464986  0.9464986 ]]

 ...

 [[0.93503401 0.93503401 0.93503401]
  [0.95666267 0.95666267 0.95666267]
  [0.95590236 0.95590236 0.95590236]
  ...
  [0.95452181 0.95452181 0.95452181]
  [0.93397359 0.93397359 0.93397359]
  [0.94607843 0.94607843 0.94607843]]

 [[0.96290516 0.96290516 0.96290516]
  [0.9477391  0.9477391  0.9477391 ]
  [0.94905962 0.94905962 0.94905962]
  ...
  [0.93503401 0.93503401 0.93503401]
  [0.95366146 0.95366146 0.95366146]
  [0.94971989 0.94971989 0.94971989]]

 [[0.96018407 0.96018407 0.96018407]
  [0.94001601 0.94001601 0.94001601]
  [0.93583433 0.93583433 0.93583433]
  ...
  [0.92995198 0.92995198 0.92995198]
  [0.94407763 0.94407763 0.94407763]
  [0.9592437  0.9592437  0.9592437 ]]]",healthy
"[[[0.93415366 0.93415366 0.93415366]
  [0.94533814 0.94533814 0.94533814]
  [0.92859144 0.92859144 0.92859144]
  ...
  [0.9209884  0.9209884  0.9209884 ]
  [0.91384554 0.91384554 0.91384554]
  [0.91762705 0.91762705 0.91762705]]

 [[0.92905162 0.92905162 0.92905162]
  [0.93619448 0.93619448 0.93619448]
  [0.9389956  0.9389956  0.9389956 ]
  ...
  [0.92442977 0.92442977 0.92442977]
  [0.91522609 0.91522609 0.91522609]
  [0.91944778 0.91944778 0.91944778]]

 [[0.92214886 0.92214886 0.92214886]
  [0.91752701 0.91752701 0.91752701]
  [0.92913165 0.92913165 0.92913165]
  ...
  [0.92484994 0.92484994 0.92484994]
  [0.91546619 0.91546619 0.91546619]
  [0.91372549 0.91372549 0.91372549]]

 ...

 [[0.9297519  0.9297519  0.9297519 ]
  [0.93423369 0.93423369 0.93423369]
  [0.92895158 0.92895158 0.92895158]
  ...
  [0.90510204 0.90510204 0.90510204]
  [0.91280512 0.91280512 0.91280512]
  [0.92102841 0.92102841 0.92102841]]

 [[0.93003201 0.93003201 0.93003201]
  [0.93659464 0.93659464 0.93659464]
  [0.92739096 0.92739096 0.92739096]
  ...
  [0.91360544 0.91360544 0.91360544]
  [0.91706683 0.91706683 0.91706683]
  [0.90994398 0.90994398 0.90994398]]

 [[0.93829532 0.93829532 0.93829532]
  [0.91710684 0.91710684 0.91710684]
  [0.9364946  0.9364946  0.9364946 ]
  ...
  [0.92190876 0.92190876 0.92190876]
  [0.92008804 0.92008804 0.92008804]
  [0.91688675 0.91688675 0.91688675]]]",healthy
"[[[0.96732693 0.96732693 0.96732693]
  [0.94929972 0.94929972 0.94929972]
  [0.91608643 0.91608643 0.91608643]
  ...
  [0.9497599  0.9497599  0.9497599 ]
  [0.93657463 0.93657463 0.93657463]
  [0.93697479 0.93697479 0.93697479]]

 [[0.95972389 0.95972389 0.95972389]
  [0.96208483 0.96208483 0.96208483]
  [0.94127651 0.94127651 0.94127651]
  ...
  [0.93391357 0.93391357 0.93391357]
  [0.93471389 0.93471389 0.93471389]
  [0.94021609 0.94021609 0.94021609]]

 [[0.95998399 0.95998399 0.95998399]
  [0.9635054  0.9635054  0.9635054 ]
  [0.96970788 0.96970788 0.96970788]
  ...
  [0.92028812 0.92028812 0.92028812]
  [0.93661465 0.93661465 0.93661465]
  [0.95080032 0.95080032 0.95080032]]

 ...

 [[0.96230492 0.96230492 0.96230492]
  [0.94611845 0.94611845 0.94611845]
  [0.94285714 0.94285714 0.94285714]
  ...
  [0.93611445 0.93611445 0.93611445]
  [0.94229692 0.94229692 0.94229692]
  [0.95020008 0.95020008 0.95020008]]

 [[0.97783113 0.97783113 0.97783113]
  [0.9464986  0.9464986  0.9464986 ]
  [0.94103641 0.94103641 0.94103641]
  ...
  [0.92462985 0.92462985 0.92462985]
  [0.92521008 0.92521008 0.92521008]
  [0.95340136 0.95340136 0.95340136]]

 [[0.97789116 0.97789116 0.97789116]
  [0.94551821 0.94551821 0.94551821]
  [0.95928371 0.95928371 0.95928371]
  ...
  [0.93839536 0.93839536 0.93839536]
  [0.94257703 0.94257703 0.94257703]
  [0.95620248 0.95620248 0.95620248]]]",healthy
"[[[0.93445378 0.93445378 0.93445378]
  [0.93297319 0.93297319 0.93297319]
  [0.94179672 0.94179672 0.94179672]
  ...
  [0.93947579 0.93947579 0.93947579]
  [0.92807123 0.92807123 0.92807123]
  [0.91728691 0.91728691 0.91728691]]

 [[0.94737895 0.94737895 0.94737895]
  [0.93953581 0.93953581 0.93953581]
  [0.93087235 0.93087235 0.93087235]
  ...
  [0.91284514 0.91284514 0.91284514]
  [0.90638255 0.90638255 0.90638255]
  [0.86268507 0.86268507 0.86268507]]

 [[0.92841136 0.92841136 0.92841136]
  [0.91960784 0.91960784 0.91960784]
  [0.93311325 0.93311325 0.93311325]
  ...
  [0.92016807 0.92016807 0.92016807]
  [0.93681473 0.93681473 0.93681473]
  [0.91598639 0.91598639 0.91598639]]

 ...

 [[0.9290116  0.9290116  0.9290116 ]
  [0.92595038 0.92595038 0.92595038]
  [0.92685074 0.92685074 0.92685074]
  ...
  [0.9207483  0.9207483  0.9207483 ]
  [0.93009204 0.93009204 0.93009204]
  [0.94177671 0.94177671 0.94177671]]

 [[0.94263705 0.94263705 0.94263705]
  [0.94251701 0.94251701 0.94251701]
  [0.93661465 0.93661465 0.93661465]
  ...
  [0.94777911 0.94777911 0.94777911]
  [0.91346539 0.91346539 0.91346539]
  [0.90216086 0.90216086 0.90216086]]

 [[0.94093637 0.94093637 0.94093637]
  [0.93573429 0.93573429 0.93573429]
  [0.94105642 0.94105642 0.94105642]
  ...
  [0.92537015 0.92537015 0.92537015]
  [0.9085034  0.9085034  0.9085034 ]
  [0.89127651 0.89127651 0.89127651]]]",healthy
"[[[0.94591837 0.94591837 0.94591837]
  [0.93639456 0.93639456 0.93639456]
  [0.93593437 0.93593437 0.93593437]
  ...
  [0.90870348 0.90870348 0.90870348]
  [0.92615046 0.92615046 0.92615046]
  [0.92535014 0.92535014 0.92535014]]

 [[0.95984394 0.95984394 0.95984394]
  [0.94609844 0.94609844 0.94609844]
  [0.93197279 0.93197279 0.93197279]
  ...
  [0.92611044 0.92611044 0.92611044]
  [0.9479992  0.9479992  0.9479992 ]
  [0.92292917 0.92292917 0.92292917]]

 [[0.94319728 0.94319728 0.94319728]
  [0.93447379 0.93447379 0.93447379]
  [0.93283313 0.93283313 0.93283313]
  ...
  [0.93507403 0.93507403 0.93507403]
  [0.94777911 0.94777911 0.94777911]
  [0.91992797 0.91992797 0.91992797]]

 ...

 [[0.9387555  0.9387555  0.9387555 ]
  [0.94393758 0.94393758 0.94393758]
  [0.94261705 0.94261705 0.94261705]
  ...
  [0.91490596 0.91490596 0.91490596]
  [0.90094038 0.90094038 0.90094038]
  [0.91232493 0.91232493 0.91232493]]

 [[0.94057623 0.94057623 0.94057623]
  [0.93361345 0.93361345 0.93361345]
  [0.94019608 0.94019608 0.94019608]
  ...
  [0.9280112  0.9280112  0.9280112 ]
  [0.91420568 0.91420568 0.91420568]
  [0.92004802 0.92004802 0.92004802]]

 [[0.93305322 0.93305322 0.93305322]
  [0.9237495  0.9237495  0.9237495 ]
  [0.9339936  0.9339936  0.9339936 ]
  ...
  [0.92857143 0.92857143 0.92857143]
  [0.93633453 0.93633453 0.93633453]
  [0.92621048 0.92621048 0.92621048]]]",healthy
